id	name	md5sum
/10.1007/978-3-030-73116-8	_10.1007_978-3-030-73116-8_Particle_and_Astroparticle_Physics_Problems_and_Solutions_10.1007_978-3-030-73116-8.epub	d1b2bbf789459046d275111a9a4c2ace
/10.1007/978-3-662-55523-1	_10.1007_978-3-662-55523-1_Atoms__Molecules_and_Photons_An_Introduction_to_Atomic-__Molecular-_and_Quantum_Physics_10.1007_978-3-662-55523-1.pdf	22e0ca3ffddd5314a171a681c6f76ce3
/10.1007/978-3-662-55523-1	_10.1007_978-3-662-55523-1_Atoms__Molecules_and_Photons_An_Introduction_to_Atomic-__Molecular-_and_Quantum_Physics_10.1007_978-3-662-55523-1.epub	569e7c9e93237651078760f93f6c8c5f
/10.1007/978-3-030-65140-4	_10.1007_978-3-030-65140-4_Physics_Experiments_with_Arduino_and_Smartphones_10.1007_978-3-030-65140-4.pdf	b8459b01137011f28c9afcd1bfa0c325
/10.1007/978-3-030-65140-4	_10.1007_978-3-030-65140-4_Physics_Experiments_with_Arduino_and_Smartphones_10.1007_978-3-030-65140-4.epub	02f2e895df4732164c67252513f99ed8
/10.1007/978-3-319-65867-4	_10.1007_978-3-319-65867-4_Foundations_of_Quantum_Mechanics_An_Exploration_of_the_Physical_Meaning_of_Quantum_Theory_10.1007_978-3-319-65867-4.pdf	1356b728f9f72055457684537354bb33
/10.1007/978-3-319-65867-4	_10.1007_978-3-319-65867-4_Foundations_of_Quantum_Mechanics_An_Exploration_of_the_Physical_Meaning_of_Quantum_Theory_10.1007_978-3-319-65867-4.epub	9c3264ac481c99c812165968126152e5
/10.1007/978-3-030-79618-1	_10.1007_978-3-030-79618-1_Multi-access_Edge_Computing__Software_Development_at_the_Network_Edge_10.1007_978-3-030-79618-1.pdf	cad0ff1dd16066dc8278ff0d23fdd1d6
/10.1007/978-3-030-79618-1	_10.1007_978-3-030-79618-1_Multi-access_Edge_Computing__Software_Development_at_the_Network_Edge_10.1007_978-3-030-79618-1.epub	b70fead0f71f9dc53cfa7a44458f3f3f
/10.1007/978-3-030-70312-7	_10.1007_978-3-030-70312-7_Mixed-Signal_Embedded_Systems_Design_A_Hands-on_Guide_to_the_Cypress_PSoC_10.1007_978-3-030-70312-7.pdf	d6246f8774a44759ccb15a258c049607
/10.1007/978-3-030-70312-7	_10.1007_978-3-030-70312-7_Mixed-Signal_Embedded_Systems_Design_A_Hands-on_Guide_to_the_Cypress_PSoC_10.1007_978-3-030-70312-7.epub	6e7896d7af96efef77eddcabcff96979
/10.1007/978-3-030-69579-8	_10.1007_978-3-030-69579-8_Mathematics_as_a_Laboratory_Tool_Dynamics__Delays_and_Noise_10.1007_978-3-030-69579-8.pdf	ab0f4e8247753cd5f6c03d608b8bbbe7
/10.1007/978-3-030-69579-8	_10.1007_978-3-030-69579-8_Mathematics_as_a_Laboratory_Tool_Dynamics__Delays_and_Noise_10.1007_978-3-030-69579-8.epub	8a781d15b2c871e9e2d185b3bed71817
/10.1007/978-3-319-18539-2	_10.1007_978-3-319-18539-2_Fundamentals_of_Clinical_Trials_10.1007_978-3-319-18539-2.pdf	8e5afc0ec29be9cce11165e2b9bb19b3
/10.1007/978-3-319-18539-2	_10.1007_978-3-319-18539-2_Fundamentals_of_Clinical_Trials_10.1007_978-3-319-18539-2.epub	365503bb71cea9c11d781dd3fa3b0ec1
/10.1007/978-3-319-74373-8	_10.1007_978-3-319-74373-8_Astronautics_The_Physics_of_Space_Flight_10.1007_978-3-319-74373-8.pdf	fc8da7b55c96b929d473a440bb4c0916
/10.1007/978-3-319-74373-8	_10.1007_978-3-319-74373-8_Astronautics_The_Physics_of_Space_Flight_10.1007_978-3-319-74373-8.epub	3f06988a39e55c512dfa638621f85ef7
/10.1007/978-1-4939-2614-5	_10.1007_978-1-4939-2614-5_Statistics_and_Data_Analysis_for_Financial_Engineering_with_R_examples_10.1007_978-1-4939-2614-5.pdf	c2226c9cb070d674db4ab4cefd038438
/10.1007/978-1-4939-2614-5	_10.1007_978-1-4939-2614-5_Statistics_and_Data_Analysis_for_Financial_Engineering_with_R_examples_10.1007_978-1-4939-2614-5.epub	012f8d1282937d5e6537b5822cde7b09
/10.1007/978-3-319-49810-2	_10.1007_978-3-319-49810-2_Exam_Survival_Guide__Physical_Chemistry_10.1007_978-3-319-49810-2.pdf	cc0ab9cf2b1f4b68b8289bb4e5f0b237
/10.1007/978-3-319-49810-2	_10.1007_978-3-319-49810-2_Exam_Survival_Guide__Physical_Chemistry_10.1007_978-3-319-49810-2.epub	82a217b0179a213436f3986d50f4a75b
/10.1007/978-3-030-80519-7	_10.1007_978-3-030-80519-7_Partial_Least_Squares_Structural_Equation_Modeling__PLS-SEM__Using_R_A_Workbook_10.1007_978-3-030-80519-7.pdf	91bca959b571d9c6502d10e0604b82b5
/10.1007/978-3-030-80519-7	_10.1007_978-3-030-80519-7_Partial_Least_Squares_Structural_Equation_Modeling__PLS-SEM__Using_R_A_Workbook_10.1007_978-3-030-80519-7.epub	b8b4bc3eafc8c1b0fc08d7bbd336148a
/10.1007/978-3-319-27877-3	_10.1007_978-3-319-27877-3_Mechanics_and_Thermodynamics_10.1007_978-3-319-27877-3.pdf	fc30ed980434768e7cd0496082b9b4ac
/10.1007/978-3-319-27877-3	_10.1007_978-3-319-27877-3_Mechanics_and_Thermodynamics_10.1007_978-3-319-27877-3.epub	8656df5f4e837c2135503521368d2b0f
/10.1007/978-3-319-12682-1	_10.1007_978-3-319-12682-1_Intermediate_Physics_for_Medicine_and_Biology_10.1007_978-3-319-12682-1.pdf	879e9ca99f8bdf976199f21e45066fd4
/10.1007/978-3-319-12682-1	_10.1007_978-3-319-12682-1_Intermediate_Physics_for_Medicine_and_Biology_10.1007_978-3-319-12682-1.epub	3de62b38265ec060aabb7a48c989d347
/10.1007/978-981-13-1090-4	_10.1007_978-981-13-1090-4_Introduction_to_General_Relativity_A_Course_for_Undergraduate_Students_of_Physics_10.1007_978-981-13-1090-4.pdf	6a75e2a680878948ad64f5bf1748a7bb
/10.1007/978-981-13-1090-4	_10.1007_978-981-13-1090-4_Introduction_to_General_Relativity_A_Course_for_Undergraduate_Students_of_Physics_10.1007_978-981-13-1090-4.epub	675009c750cb36f10f741b712cb46925
/10.1007/978-3-030-64061-3	_10.1007_978-3-030-64061-3_Rational_and_Applied_Mechanics_Volume_1._Complete_General_Course_for_Students_of_Engineering_Editors_and_affiliations_10.1007_978-3-030-64061-3.pdf	32c5d13d0ae456db7b12a73992dcfca3
/10.1007/978-3-030-64061-3	_10.1007_978-3-030-64061-3_Rational_and_Applied_Mechanics_Volume_1._Complete_General_Course_for_Students_of_Engineering_Editors_and_affiliations_10.1007_978-3-030-64061-3.epub	0c79ed745fece5668a224402793c6022
/10.1007/978-1-0716-1418-1	_10.1007_978-1-0716-1418-1_An_Introduction_to_Statistical_Learning_with_Applications_in_R_10.1007_978-1-0716-1418-1.pdf	178829ce94a8c17771e55f42b416998b
/10.1007/978-3-030-81935-4	_10.1007_978-3-030-81935-4_An_Introduction_to_Machine_Learning_10.1007_978-3-030-81935-4.pdf	e0421a957bc97ec366b992154c747cc5
/10.1007/978-3-030-81935-4	_10.1007_978-3-030-81935-4_An_Introduction_to_Machine_Learning_10.1007_978-3-030-81935-4.epub	709e7a7d6cc3f2950f0f44f8d174d187
/10.1007/978-3-030-49256-4	_10.1007_978-3-030-49256-4_Starting_Digital_Signal_Processing_in_Telecommunication_Engineering_A_Laboratory-based_Course_10.1007_978-3-030-49256-4.pdf	6708ba968e0c32585c3bca81e1448f4e
/10.1007/978-3-030-49256-4	_10.1007_978-3-030-49256-4_Starting_Digital_Signal_Processing_in_Telecommunication_Engineering_A_Laboratory-based_Course_10.1007_978-3-030-49256-4.epub	d07379970a797e54e0129fb77f884b34
/10.1007/978-3-658-34959-2	_10.1007_978-3-658-34959-2_Advanced_Microeconomics_10.1007_978-3-658-34959-2.pdf	6990011e6ac5cba0ebcdb27d5b167d95
/10.1007/978-3-030-71352-2	_10.1007_978-3-030-71352-2_Data_Science_for_Public_Policy_10.1007_978-3-030-71352-2.pdf	63f48b23cdbf5df01804fa45dd26da55
/10.1007/978-3-030-71352-2	_10.1007_978-3-030-71352-2_Data_Science_for_Public_Policy_10.1007_978-3-030-71352-2.epub	26ea6d57c8694b096d24ba81a49082a8
/10.1007/978-3-662-49279-6	_10.1007_978-3-662-49279-6_Polymer_Chemistry_10.1007_978-3-662-49279-6.pdf	c42adeb93642eaf5706ba69d2f670d20
/10.1007/978-3-662-49279-6	_10.1007_978-3-662-49279-6_Polymer_Chemistry_10.1007_978-3-662-49279-6.epub	9169b74e6648f644f8b0ffd7ff473fff
/10.1007/978-3-030-82150-0	_10.1007_978-3-030-82150-0_Electricity_and_Magnetism_New_Formulation_by_Introduction_of_Superconductivity_10.1007_978-3-030-82150-0.pdf	3de6dfba183e49ae5aaa9092601e2862
/10.1007/978-3-030-82150-0	_10.1007_978-3-030-82150-0_Electricity_and_Magnetism_New_Formulation_by_Introduction_of_Superconductivity_10.1007_978-3-030-82150-0.epub	67c0a968b965a46e75080d05bd229662
/10.1007/978-3-030-59140-3	_10.1007_978-3-030-59140-3_Introduction_to_Space_Syntax_in_Urban_Studies_10.1007_978-3-030-59140-3.pdf	6f0d20ce147656a9fe4ff87662504989
/10.1007/978-3-030-59140-3	_10.1007_978-3-030-59140-3_Introduction_to_Space_Syntax_in_Urban_Studies_10.1007_978-3-030-59140-3.epub	dadfc3af0e3670d9d911d453f26e01c0
/10.1007/978-3-319-56475-3	_10.1007_978-3-319-56475-3_Life_Cycle_Assessment_Theory_and_Practice_Editors_and_affiliations_10.1007_978-3-319-56475-3.pdf	f1c7ae91b6a30beda301d84c3baa3a4d
/10.1007/978-3-319-56475-3	_10.1007_978-3-319-56475-3_Life_Cycle_Assessment_Theory_and_Practice_Editors_and_affiliations_10.1007_978-3-319-56475-3.epub	bb537aabb0f0e896599db23c94c03165
/10.1007/978-1-0716-1965-0	_10.1007_978-1-0716-1965-0_Classical_Analysis_in_the_Complex_Plane_10.1007_978-1-0716-1965-0.pdf	aa6c73a07b0565b52148aa56238085a2
/10.1007/978-1-4939-2113-3	_10.1007_978-1-4939-2113-3_Additive_Manufacturing_Technologies_3D_Printing__Rapid_Prototyping__and_Direct_Digital_Manufacturing_10.1007_978-1-4939-2113-3.pdf	11908903d1aa106f16a16ea20f52680b
/10.1007/978-1-4939-2113-3	_10.1007_978-1-4939-2113-3_Additive_Manufacturing_Technologies_3D_Printing__Rapid_Prototyping__and_Direct_Digital_Manufacturing_10.1007_978-1-4939-2113-3.epub	4a90eceaec1b53f31fe94773734ed5a7
/10.1007/978-3-658-28597-5	_10.1007_978-3-658-28597-5_Management_Accounting_in_Supply_Chains_10.1007_978-3-658-28597-5.pdf	d388f1cbb7b2a4bed06a19d426a7d997
/10.1007/978-3-658-28597-5	_10.1007_978-3-658-28597-5_Management_Accounting_in_Supply_Chains_10.1007_978-3-658-28597-5.epub	4bbd5652eec0f418e070664b75160d50
/10.1007/978-3-030-72357-6	_10.1007_978-3-030-72357-6_Artificial_Intelligence_A_Textbook_10.1007_978-3-030-72357-6.pdf	4df02f6d9132ff7d2ce2f23326aded4a
/10.1007/978-3-030-72357-6	_10.1007_978-3-030-72357-6_Artificial_Intelligence_A_Textbook_10.1007_978-3-030-72357-6.epub	8d218fae10dbb29d12e9b703b584d209
/10.1007/978-1-4939-6572-4	_10.1007_978-1-4939-6572-4_Statistics_and_Analysis_of_Scientific_Data_10.1007_978-1-4939-6572-4.pdf	e9d947342e462e4287b7adff717512d6
/10.1007/978-1-4939-6572-4	_10.1007_978-1-4939-6572-4_Statistics_and_Analysis_of_Scientific_Data_10.1007_978-1-4939-6572-4.epub	47555cf4efd667a71de09f5fc7e70602
/10.1007/978-3-030-74552-3	_10.1007_978-3-030-74552-3_Cluster_Analysis_and_Applications_10.1007_978-3-030-74552-3.pdf	2b6a92ca1871e073eeb6b29ca2194921
/10.1007/978-3-030-74552-3	_10.1007_978-3-030-74552-3_Cluster_Analysis_and_Applications_10.1007_978-3-030-74552-3.epub	6dc5fc72a0f24350953011bf966c6615
/10.1007/978-3-319-78181-5	_10.1007_978-3-319-78181-5_Introduction_to_Particle_and_Astroparticle_Physics_Multimessenger_Astronomy_and_its_Particle_Physics_Foundations_10.1007_978-3-319-78181-5.pdf	5dd1ff246f95bb387851705880047988
/10.1007/978-3-319-78181-5	_10.1007_978-3-319-78181-5_Introduction_to_Particle_and_Astroparticle_Physics_Multimessenger_Astronomy_and_its_Particle_Physics_Foundations_10.1007_978-3-319-78181-5.epub	7c767660783392b9163bfc2cb80f3d26
/10.1007/978-3-030-66622-4	_10.1007_978-3-030-66622-4_Theory_of_Elasticity_and_Plasticity_A_Textbook_of_Solid_Body_Mechanics_10.1007_978-3-030-66622-4.pdf	a52bc30e5dd9c8c512f96460976b7c71
/10.1007/978-3-030-66622-4	_10.1007_978-3-030-66622-4_Theory_of_Elasticity_and_Plasticity_A_Textbook_of_Solid_Body_Mechanics_10.1007_978-3-030-66622-4.epub	b0f1dbc9fce97171f07b1e2ccdd31d68
/10.1007/978-3-319-44127-6	_10.1007_978-3-319-44127-6_Food_Analysis_Laboratory_Manual_10.1007_978-3-319-44127-6.pdf	bebecc9824ec6683b206ac47e455590d
/10.1007/978-3-319-44127-6	_10.1007_978-3-319-44127-6_Food_Analysis_Laboratory_Manual_10.1007_978-3-319-44127-6.epub	0f0da06d43d14b8bcb765dc2de0d0c7b
/10.1007/978-3-030-85642-7	_10.1007_978-3-030-85642-7_Introduction_to_Food_Chemistry_10.1007_978-3-030-85642-7.pdf	e9865b5305fb13b34881fd3faf5d24ab
/10.1007/978-3-030-85642-7	_10.1007_978-3-030-85642-7_Introduction_to_Food_Chemistry_10.1007_978-3-030-85642-7.epub	82c8968b5b9aa77c0e36ce43e700d3ec
/10.1007/978-3-030-75801-1	_10.1007_978-3-030-75801-1_Combinatorial__Linear__Integer_and_Nonlinear_Optimization_Apps_COLINA_Grande_10.1007_978-3-030-75801-1.pdf	bac026e1976f71539b6985787c262682
/10.1007/978-3-030-75801-1	_10.1007_978-3-030-75801-1_Combinatorial__Linear__Integer_and_Nonlinear_Optimization_Apps_COLINA_Grande_10.1007_978-3-030-75801-1.epub	017192c83455f6c1fd48c41370e519e9
/10.1007/978-981-15-1967-3	_10.1007_978-981-15-1967-3_Machine_Learning_10.1007_978-981-15-1967-3.pdf	2a726599fa108c7dd223fa8d32e84f4b
/10.1007/978-981-15-1967-3	_10.1007_978-981-15-1967-3_Machine_Learning_10.1007_978-981-15-1967-3.epub	1c6bf901e5749f32d37c7b56b7344e0a
/10.1007/978-3-319-27265-8	_10.1007_978-3-319-27265-8_Basic_Concepts_in_Computational_Physics_10.1007_978-3-319-27265-8.pdf	d73704b96db28df020f41df2e64ba73f
/10.1007/978-3-319-27265-8	_10.1007_978-3-319-27265-8_Basic_Concepts_in_Computational_Physics_10.1007_978-3-319-27265-8.epub	171023c9e9c3c0ab06e11f4258c6db9f
/10.1007/978-3-319-23880-7	_10.1007_978-3-319-23880-7_The_Physics_of_Semiconductors_An_Introduction_Including_Nanophysics_and_Applications_10.1007_978-3-319-23880-7.pdf	925fef560218258fa5a14d4a57578c6f
/10.1007/978-3-319-23880-7	_10.1007_978-3-319-23880-7_The_Physics_of_Semiconductors_An_Introduction_Including_Nanophysics_and_Applications_10.1007_978-3-319-23880-7.epub	963c64712f5c9ea54d809837c5d87123
/10.1007/978-3-319-54413-7	_10.1007_978-3-319-54413-7_Robotics__Vision_and_Control_Fundamental_Algorithms_In_MATLAB__Second__Completely_Revised__Extended_And_Updated_Edition_10.1007_978-3-319-54413-7.pdf	35565b93a2372dcd88c552a9f68fae39
/10.1007/978-3-662-62313-8	_10.1007_978-3-662-62313-8_Basic_Concepts_in_Physics_From_the_Cosmos_to_Quarks_10.1007_978-3-662-62313-8.pdf	9b64d3fa30eb607598cb7a3cacc0e28a
/10.1007/978-3-662-62313-8	_10.1007_978-3-662-62313-8_Basic_Concepts_in_Physics_From_the_Cosmos_to_Quarks_10.1007_978-3-662-62313-8.epub	88947913ba85ced6cf9e0333914050e9
/10.1007/978-981-16-0100-2	_10.1007_978-981-16-0100-2_Text_Data_Mining_10.1007_978-981-16-0100-2.pdf	a3609b59e3f2f264082a374fb12193e9
/10.1007/978-981-16-0100-2	_10.1007_978-981-16-0100-2_Text_Data_Mining_10.1007_978-981-16-0100-2.epub	08847068cc8d578e39d64d138330e957
/10.1007/978-3-030-49232-8	_10.1007_978-3-030-49232-8_Design_Engineering_and_Science_Editors_and_affiliations_10.1007_978-3-030-49232-8.pdf	afebf6999ccdf0d7dd0f0dd6b999a248
/10.1007/978-3-030-49232-8	_10.1007_978-3-030-49232-8_Design_Engineering_and_Science_Editors_and_affiliations_10.1007_978-3-030-49232-8.epub	2a349ef243cc97d03ad097bcd929ed76
/10.1007/978-981-16-2289-2	_10.1007_978-981-16-2289-2_Modern_Nuclear_Physics_From_Fundamentals_to_Frontiers_10.1007_978-981-16-2289-2.pdf	cb660cb48c9bb76fd22d7e6b9d4f254a
/10.1007/978-981-16-2289-2	_10.1007_978-981-16-2289-2_Modern_Nuclear_Physics_From_Fundamentals_to_Frontiers_10.1007_978-981-16-2289-2.epub	8e23d779c21f8afbf33264ea6b196111
/10.1007/978-3-319-25675-7	_10.1007_978-3-319-25675-7_Advanced_Quantum_Mechanics_Materials_and_Photons_10.1007_978-3-319-25675-7.pdf	a91c6e33c5087b433167f140e8cc1117
/10.1007/978-3-319-25675-7	_10.1007_978-3-319-25675-7_Advanced_Quantum_Mechanics_Materials_and_Photons_10.1007_978-3-319-25675-7.epub	ab0e35332a995711895e9893c014f33e
/10.1007/978-3-030-67742-8	_10.1007_978-3-030-67742-8_Case_Studies_in_Systems_Biology_Editors_and_affiliations_10.1007_978-3-030-67742-8.pdf	67c561e05186355a0e3c29c17d52a8ac
/10.1007/978-3-030-67742-8	_10.1007_978-3-030-67742-8_Case_Studies_in_Systems_Biology_Editors_and_affiliations_10.1007_978-3-030-67742-8.epub	830fec580c72f1a3dc26b8e36e603cd0
/10.1007/978-3-319-44048-4	_10.1007_978-3-319-44048-4_Statistical_Learning_from_a_Regression_Perspective_10.1007_978-3-319-44048-4.pdf	1146d0a420fc78d20d10404841a92eae
/10.1007/978-3-319-44048-4	_10.1007_978-3-319-44048-4_Statistical_Learning_from_a_Regression_Perspective_10.1007_978-3-319-44048-4.epub	0c349620790db5c3cd4b1ce296828848
/10.1007/978-3-030-70672-2	_10.1007_978-3-030-70672-2_Thermal_Spray_Fundamentals_From_Powder_to_Part_10.1007_978-3-030-70672-2.pdf	0aceee936b6ad83561eee13c6d0b7ed8
/10.1007/978-3-030-70672-2	_10.1007_978-3-030-70672-2_Thermal_Spray_Fundamentals_From_Powder_to_Part_10.1007_978-3-030-70672-2.epub	a7ba18cbe280fe97c40df793ef9d0e5d
/10.1007/978-3-030-76124-0	_10.1007_978-3-030-76124-0_Bayesian_Inference_of_State_Space_Models_Kalman_Filtering_and_Beyond_10.1007_978-3-030-76124-0.pdf	cfbeed4a491292f74f3d91f45c1c3ee6
